phase,nt,idx,sigma,G1,G2,G3,M1,M2,M3,M4,M5,M6,nume_raw,deno_raw,C2_old,C3_old,nume_rlx,deno_rlx,abs_ratio,clamp,C1_pre_force,C1_final,SFS1,SFS2,SFS3,GdotSFS
dyn,4,18,0.08307764549946375,1.193345487132192e-6,2.1668237353192236e-5,-4.2117962041151424e-5,-1.2385770057113914e-5,2.1802942415717734e-6,1.4317693716386435e-6,0.0,0.0,0.0,-2.7757055989330598e-11,0.0,-2.220446049250313e-16,2.220446049250313e-16,-1.390062143285534e-13,2.2093438190040615e-16,629.1742060826697,2,-1.0,1.0,-0.01703514842099347,-0.0379442146777805,-0.009041439698788258,-4.6170605327852476e-7
dyn,4,19,0.08307764380444119,1.839533872966097e-6,2.5928629296588638e-5,-4.65506028607857e-5,-1.3847444148674919e-5,2.7210414402318806e-6,1.72526384417936e-6,0.0,0.0,0.0,-3.5126343682126874e-11,0.0,-2.220446049250313e-16,2.220446049250313e-16,-1.7585265279253478e-13,2.2093438190040615e-16,795.9496900387667,2,-1.0,1.0,-0.020282012169658324,-0.035867833222808884,-0.01012661957025107,-4.95912953767057e-7
dyn,4,20,0.0830776419149979,3.6519520113143873e-6,3.825193592794093e-5,-6.32902597907256e-5,-1.9029541731435668e-5,4.315609873376339e-6,2.555960898032605e-6,0.0,0.0,0.0,-6.598342417528978e-11,0.0,-2.220446049250313e-16,2.220446049250313e-16,-3.301380552583493e-13,2.2093438190040615e-16,1494.2810277812284,2,-1.0,1.0,-0.023100960505793404,-0.03390653524172482,-0.011278293973499002,-6.675480572084288e-7
dyn,4,21,0.08307763868907299,3.793872525419843e-6,3.3388411304960664e-5,-5.054628186816049e-5,-1.5404311782544413e-5,3.84753609339336e-6,2.2708516211787603e-6,0.0,0.0,0.0,-4.462769782144987e-11,0.0,-2.220446049250313e-16,2.220446049250313e-16,-2.2335942348914976e-13,2.2093438190040615e-16,1010.9762978848479,2,-1.0,1.0,-0.0271970251437367,-0.031660865583583574,-0.01231829280487198,-5.376441485921446e-7
dyn,4,22,0.0830776343304209,5.447288405275431e-6,4.244114051095622e-5,-5.896713633663273e-5,-1.8136236964724438e-5,4.875949543860622e-6,2.9609919174318753e-6,0.0,0.0,0.0,-6.625430670170804e-11,0.0,-2.220446049250313e-16,2.220446049250313e-16,-3.314924678904406e-13,2.2093438190040615e-16,1500.41141192715,2,-1.0,1.0,-0.030458323052214735,-0.02963818265080143,-0.013414531591238508,-6.32777031145883e-7
dyn,4,23,0.08307762865522147,6.707126681361806e-6,4.6150729456166596e-5,-5.8145233806638675e-5,-1.8140129826634712e-5,5.261235796324329e-6,3.31065666549725e-6,0.0,0.0,0.0,-7.114311323679633e-11,0.0,-2.220446049250313e-16,2.220446049250313e-16,-3.55936500565882e-13,2.2093438190040615e-16,1611.0507450412708,2,-1.0,1.0,-0.03407470760466145,-0.027534594860370715,-0.014546902327177834,-6.534519816448596e-7
dyn,4,24,0.08307762073045144,7.297085714459441e-6,4.6900512338421784e-5,-5.322638834411858e-5,-1.6877022008773437e-5,5.089409149747772e-6,3.4836864544712485e-6,0.0,0.0,0.0,-6.967158399162446e-11,0.0,-2.220446049250313e-16,2.220446049250313e-16,-3.485788543400227e-13,2.2093438190040615e-16,1577.7483402160408,2,-1.0,1.0,-0.03786824186635028,-0.025397630415156292,-0.015664134550842153,-6.337443767297035e-7
dyn,4,25,0.08307761058969079,9.280886504126617e-6,5.6523728646255793e-5,-5.7643594064927124e-5,-1.854889390337561e-5,5.7373673892499904e-6,4.35618076096757e-6,0.0,0.0,0.0,-9.866182100783417e-11,0.0,-2.220446049250313e-16,2.220446049250313e-16,-4.935300394210713e-13,2.2093438190040615e-16,2233.830855912445,2,-1.0,1.0,-0.04124639603874492,-0.023420170575724493,-0.016772433319016598,-7.397751490886736e-7
dyn,4,26,0.08307759823303626,1.2570666132547427e-5,7.019103501614238e-5,-6.361584826055742e-5,-2.085381004399419e-5,6.747040416203758e-6,5.612395716162912e-6,0.0,0.0,0.0,-1.4516504225974215e-10,0.0,-2.220446049250313e-16,2.220446049250313e-16,-7.260461456806112e-13,2.2093438190040615e-16,3286.2524132070207,2,-1.0,1.0,-0.04445734750118314,-0.021538871685209057,-0.017889385988781738,-9.326457047038405e-7
dyn,4,27,0.08307758284494747,1.7152745861401173e-5,8.330601200869171e-5,-6.590280195679917e-5,-2.218666939334339e-5,7.800673820310543e-6,6.935536484819032e-6,0.0,0.0,0.0,-1.872271904011911e-10,0.0,-2.220446049250313e-16,2.220446049250313e-16,-9.36356886387856e-13,2.2093438190040615e-16,4238.167361429292,2,-1.0,1.0,-0.047723380258551815,-0.01970458432057336,-0.019031399102102005,-1.2058748252712778e-6
dyn,4,28,0.08307756016790521,1.7076162396413913e-5,7.575983292963133e-5,-5.083267038325623e-5,-1.787928504105518e-5,6.468009751862659e-6,6.621880670587921e-6,0.0,0.0,0.0,-1.5144640780729328e-10,0.0,-2.220446049250313e-16,2.220446049250313e-16,-7.574529734183668e-13,2.2093438190040615e-16,3428.4069636559107,2,-1.0,1.0,-0.05178836027758472,-0.017606922376845573,-0.02029425059489558,-1.1866329968533076e-6
dyn,4,29,0.08307753175205132,1.7897579040616435e-5,7.380526108139968e-5,-4.1980953481837445e-5,-1.5331800074573947e-5,5.549655327625237e-6,6.794547900855235e-6,0.0,0.0,0.0,-1.4959979283039963e-10,0.0,-2.220446049250313e-16,2.220446049250313e-16,-7.482198985338986e-13,2.2093438190040615e-16,3386.6159359079957,2,-1.0,1.0,-0.05560189452642555,-0.015634521730824483,-0.021590331571715936,-1.242666554951384e-6
dyn,4,30,0.08307750108797048,2.2742296092393835e-5,8.028540827831673e-5,-3.822634858501162e-5,-1.4431147194050725e-5,5.717017275800755e-6,7.85479753133057e-6,0.0,0.0,0.0,-1.689561910610509e-10,0.0,-2.220446049250313e-16,2.220446049250313e-16,-8.450018896871549e-13,2.2093438190040615e-16,3824.6735633391313,2,-1.0,1.0,-0.059085252898634685,-0.013851748478142393,-0.022779022725908198,-1.5850687349044675e-6
clip-fired,4,1,0.08307767192778726,1.488507997187914e-5,0.00014927464681682836,0.0017972663053848392,,,,,,,,,,,,,,,0.0,-0.002150691438645679,-0.054760748404129186,0.004337309632321845,-4.1110413331749996e-7
clip-fired,4,2,0.08307766869419643,1.1740250090615319e-5,4.9532065489147606e-5,0.0007285722246980825,,,,,,,,,,,,,,,0.0,0.010510853344730344,-0.05817839294159961,0.0034313171713940944,-2.5833353709643314e-7
clip-fired,4,3,0.08307766633983746,1.0985935271497263e-5,3.095835691579771e-5,0.0004770039539000772,,,,,,,,,,,,,,,0.0,0.012664201842279475,-0.05876881610663692,0.003290249399228528,-1.107959100943267e-7
clip-fired,4,4,0.08307766695720345,8.165688464286285e-6,2.250538692633144e-5,0.00036538754697445873,,,,,,,,,,,,,,,0.0,0.012797254212487475,-0.058453926309613435,0.002797383595890259,-1.889007078147353e-7
clip-fired,4,5,0.08307766725786772,7.611975083155808e-6,1.9426267305985845e-5,0.00033106293360568936,,,,,,,,,,,,,,,0.0,0.01159528122383215,-0.05777834127073544,0.0022607160509076863,-2.8571522240081803e-7
clip-fired,4,6,0.08307766738995453,6.988317276614033e-6,1.596903037363984e-5,0.0002866627775930944,,,,,,,,,,,,,,,0.0,0.010380879410411232,-0.056998023452017564,0.0016878925995488995,-3.5380230794696463e-7
clip-fired,4,7,0.08307766742950078,6.673061515590606e-6,1.3418098614748834e-5,0.00025693291734466174,,,,,,,,,,,,,,,0.0,0.008853842869498143,-0.056033792925346326,0.00106513979102507,-4.1911524722522365e-7
clip-fired,4,8,0.08307766736486584,6.61816010056803e-6,1.1375540148902947e-5,0.00023500629142000638,,,,,,,,,,,,,,,0.0,0.007056644645871281,-0.05490089530632615,0.00038052420894802786,-4.883997515882305e-7
clip-fired,4,9,0.08307766734853497,5.6556028519664044e-6,8.134977123026904e-6,0.0001844538053577577,,,,,,,,,,,,,,,0.0,0.005492467710667518,-0.05370515110658174,-0.0004090521673169429,-4.812781884434092e-7
clip-fired,4,10,0.08307766745588524,3.567713779530879e-6,4.326091906929463e-6,0.00010960622457849509,,,,,,,,,,,,,,,0.0,0.004190331493562603,-0.052481962064420434,-0.001207171004281249,-3.444053441361808e-7
clip-fired,4,11,0.08307766777724472,1.954237528241814e-6,2.032414600620191e-6,5.829352892661774e-5,,,,,,,,,,,,,,,0.0,0.0023832679013918263,-0.05107409858113382,-0.0020033032099485526,-2.1592588571497946e-7
clip-fired,4,12,0.08307766820408503,1.2121781761475223e-6,1.0439004128358196e-6,3.550127433215261e-5,,,,,,,,,,,,,,,0.0,6.9320874442491826e-6,-0.04943635707803529,-0.002917065873224678,-1.5515778644805455e-7
clip-fired,4,13,0.08307766848109378,9.529792233424583e-7,6.291031200866021e-7,2.693205859571902e-5,,,,,,,,,,,,,,,0.0,-0.002780531496815005,-0.047658577714665105,-0.003811187460752157,-1.352750726977463e-7
clip-fired,4,14,0.08307764934399241,-2.8860181758983872e-8,1.9062974721409819e-6,-5.030658438639582e-6,,,,,,,,,,,,,,,0.0,-0.005240471453732731,-0.04592330391474092,-0.004662780877262686,-6.393537923864637e-8
clip-fired,4,15,0.08307764949256101,1.075167588563736e-7,7.529924542141796e-6,-1.8426559153384526e-5,,,,,,,,,,,,,,,0.0,-0.00782925928675754,-0.044034979527930014,-0.005716692756723029,-2.2708287239934833e-7
clip-fired,4,16,0.08307764851327869,7.223741860244467e-8,2.506767282042933e-6,-5.643067139039152e-6,,,,,,,,,,,,,,,0.0,-0.011571584618863363,-0.04189026864673909,-0.006789167551293752,-6.753332797150421e-8
clip-fired,4,17,0.08307764684526148,4.6682176597847e-7,1.2450760670496162e-5,-2.6099971482687276e-5,,,,,,,,,,,,,,,0.0,-0.014240013675302445,-0.039928514037504526,-0.007924338751581744,-2.9696290510554034e-7
clip-fired,4,18,0.08307764549946375,1.193345487132192e-6,2.1668237353192236e-5,-4.2117962041151424e-5,,,,,,,,,,,,,,,0.0,-0.01703514842099347,-0.0379442146777805,-0.009041439698788258,-4.6170605327852476e-7
clip-fired,4,19,0.08307764380444119,1.839533872966097e-6,2.5928629296588638e-5,-4.65506028607857e-5,,,,,,,,,,,,,,,0.0,-0.020282012169658324,-0.035867833222808884,-0.01012661957025107,-4.95912953767057e-7
clip-fired,4,20,0.0830776419149979,3.6519520113143873e-6,3.825193592794093e-5,-6.32902597907256e-5,,,,,,,,,,,,,,,0.0,-0.023100960505793404,-0.03390653524172482,-0.011278293973499002,-6.675480572084288e-7
clip-fired,4,21,0.08307763868907299,3.793872525419843e-6,3.3388411304960664e-5,-5.054628186816049e-5,,,,,,,,,,,,,,,0.0,-0.0271970251437367,-0.031660865583583574,-0.01231829280487198,-5.376441485921446e-7
clip-fired,4,22,0.0830776343304209,5.447288405275431e-6,4.244114051095622e-5,-5.896713633663273e-5,,,,,,,,,,,,,,,0.0,-0.030458323052214735,-0.02963818265080143,-0.013414531591238508,-6.32777031145883e-7
clip-fired,4,23,0.08307762865522147,6.707126681361806e-6,4.6150729456166596e-5,-5.8145233806638675e-5,,,,,,,,,,,,,,,0.0,-0.03407470760466145,-0.027534594860370715,-0.014546902327177834,-6.534519816448596e-7
clip-fired,4,24,0.08307762073045144,7.297085714459441e-6,4.6900512338421784e-5,-5.322638834411858e-5,,,,,,,,,,,,,,,0.0,-0.03786824186635028,-0.025397630415156292,-0.015664134550842153,-6.337443767297035e-7
clip-fired,4,25,0.08307761058969079,9.280886504126617e-6,5.6523728646255793e-5,-5.7643594064927124e-5,,,,,,,,,,,,,,,0.0,-0.04124639603874492,-0.023420170575724493,-0.016772433319016598,-7.397751490886736e-7
clip-fired,4,26,0.08307759823303626,1.2570666132547427e-5,7.019103501614238e-5,-6.361584826055742e-5,,,,,,,,,,,,,,,0.0,-0.04445734750118314,-0.021538871685209057,-0.017889385988781738,-9.326457047038405e-7
clip-fired,4,27,0.08307758284494747,1.7152745861401173e-5,8.330601200869171e-5,-6.590280195679917e-5,,,,,,,,,,,,,,,0.0,-0.047723380258551815,-0.01970458432057336,-0.019031399102102005,-1.2058748252712778e-6
clip-fired,4,28,0.08307756016790521,1.7076162396413913e-5,7.575983292963133e-5,-5.083267038325623e-5,,,,,,,,,,,,,,,0.0,-0.05178836027758472,-0.017606922376845573,-0.02029425059489558,-1.1866329968533076e-6
clip-fired,4,29,0.08307753175205132,1.7897579040616435e-5,7.380526108139968e-5,-4.1980953481837445e-5,,,,,,,,,,,,,,,0.0,-0.05560189452642555,-0.015634521730824483,-0.021590331571715936,-1.242666554951384e-6
clip-fired,4,30,0.08307750108797048,2.2742296092393835e-5,8.028540827831673e-5,-3.822634858501162e-5,,,,,,,,,,,,,,,0.0,-0.059085252898634685,-0.013851748478142393,-0.022779022725908198,-1.5850687349044675e-6
beforeUJ_end,4,1,0.08307769399539815,3.587163956389619e-5,0.0002574694951595804,0.001784682015932542,-0.00033260096814698246,-1.3050571361497494e-5,-1.1856076321399221e-5,0.01445476065871545,-0.16586659999599115,0.008121168003908259,,,,,,,,,,,,,,
beforeUJ_end,4,2,0.08307768660806931,1.859294195366716e-5,9.32095059217911e-5,0.0007241371266048999,-0.00014209926512904962,-6.85292848087304e-6,-3.1217253399888447e-6,0.03546179563494248,-0.17234084195673102,0.005080314827609955,,,,,,,,,,,,,,
beforeUJ_end,4,3,0.08307768139155347,1.4789525275320124e-5,5.923548103638612e-5,0.00047421951209086733,-9.409512002247803e-5,-5.466346165730471e-6,-1.1132949991238724e-6,0.03819917606568295,-0.17418781620738769,0.004375934959738726,,,,,,,,,,,,,,
beforeUJ_end,4,4,0.08307768241565826,1.1433814676855235e-5,4.407662009501949e-5,0.00036332857111714094,-7.259070173995488e-5,-2.773782255293419e-6,-9.678462381556147e-7,0.037621868146274856,-0.17413984411598368,0.0026791406278837216,,,,,,,,,,,,,,
beforeUJ_end,4,5,0.0830776830665996,1.0792168689252646e-5,3.893627058937235e-5,0.00032924975423104794,-6.60206025916077e-5,-1.5608166003839503e-6,-8.856781370648241e-7,0.0346313640946084,-0.17312740244767327,0.0008125992613288585,,,,,,,,,,,,,,
beforeUJ_end,4,6,0.08307768332787933,9.883346579608411e-6,3.2829430434261944e-5,0.00028513835164123387,-5.731874880816574e-5,-6.740059143257095e-7,-7.103625627638864e-7,0.03146348186664105,-0.1717752542782992,-0.001144111982234926,,,,,,,,,,,,,,
beforeUJ_end,4,7,0.08307768360070307,9.390821354216518e-6,2.854425962634153e-5,0.0002556092438812578,-5.1460717400799396e-5,-4.1487081147938945e-9,-5.860164357202878e-7,0.0277438949549636,-0.16989804675876136,-0.0032730322690708415,,,,,,,,,,,,,,
beforeUJ_end,4,8,0.08307768379712378,9.190208830230445e-6,2.524632419672475e-5,0.000233836009937704,-4.709798634276457e-5,4.5698720213913446e-7,-4.608937320599228e-7,0.02346113718943274,-0.16752161471067234,-0.005583869314554562,,,,,,,,,,,,,,
beforeUJ_end,4,9,0.08307768391646715,7.737846997352039e-6,1.9050660135941803e-5,0.00018357162364360347,-3.69893969515837e-5,6.791467771012829e-7,-2.7647122731290847e-7,0.019343878504243524,-0.16488801703026856,-0.008144254690802964,,,,,,,,,,,,,,
beforeUJ_end,4,10,0.08307768398186925,4.868394811354432e-6,1.0830349503644548e-5,0.00010910527415663352,-2.197700210249724e-5,6.54533885185232e-7,-1.1964170190600818e-7,0.015543681533805453,-0.16212998378401203,-0.010690303360092253,,,,,,,,,,,,,,
beforeUJ_end,4,11,0.08307768430741724,2.7005170394246704e-6,5.504265820718429e-6,5.803871843478329e-5,-1.166013219858228e-5,5.252415191421114e-7,-5.021192074862238e-8,0.010802612448717823,-0.1588696172308169,-0.01323197083480309,,,,,,,,,,,,,,
beforeUJ_end,4,12,0.0830776850000488,1.7071887910822255e-6,3.173833729582983e-6,3.535407831234961e-5,-7.077804538980428e-6,4.395129864314071e-7,-2.6470662596800503e-8,0.005056315994707071,-0.1549320613683124,-0.016140482411141337,,,,,,,,,,,,,,
beforeUJ_end,4,13,0.08307768509040214,1.3572721228875112e-6,2.2625114563828974e-6,2.6826814882218584e-5,-5.3474197452351946e-6,4.1132027775888133e-7,-1.0248111732472495e-8,-0.0015232442832510988,-0.15059559793655014,-0.018972443553538422,,,,,,,,,,,,,,
beforeUJ_end,4,14,0.08307753561916209,2.6044298506955564e-7,3.5145600196859553e-6,-4.064790733016954e-6,2.9372470134188754e-6,-5.144170288202193e-7,-4.45992785631884e-7,-0.0076400968099958185,-0.14629261616662415,-0.021627836791915427,,,,,,,,,,,,,,
beforeUJ_end,4,15,0.08307754043662662,1.3272677389615618e-6,1.3477860280824057e-5,-1.4588938876056563e-5,1.070733461409695e-5,-2.2416670493618638e-6,-1.6861165541994055e-6,-0.013810729917685127,-0.14146330713363173,-0.024918090808218874,,,,,,,,,,,,,,
beforeUJ_end,4,16,0.08307753850952451,4.838323045767542e-7,4.34863568507781e-6,-4.357612187698238e-6,3.267153173453672e-6,-7.497713835601067e-7,-5.500985983798675e-7,-0.022387205701643036,-0.135911646250581,-0.028228019053388478,,,,,,,,,,,,,,
beforeUJ_end,4,17,0.08307753223017036,2.5300158041462793e-6,2.1022465805048104e-5,-1.9700443170150304e-5,1.4963413135540757e-5,-3.6565385113706e-6,-2.7224202793766226e-6,-0.029029028262442136,-0.13072215898447415,-0.03165490404895138,,,,,,,,,,,,,,
beforeUJ_end,4,18,0.08307753074320368,4.8728990766235145e-6,3.5552554667154025e-5,-3.093771927805756e-5,2.3873355326075255e-5,-6.446328075225966e-6,-4.662139092652759e-6,-0.035895675011862097,-0.12535932819655374,-0.035026836739380396,,,,,,,,,,,,,,
beforeUJ_end,4,19,0.08307752909817939,6.309159800715926e-6,4.13014942607413e-5,-3.312149098626486e-5,2.605508541012501e-5,-7.690812651431875e-6,-5.50257252845427e-6,-0.04361533248294034,-0.11967775856102171,-0.038290894147384534,,,,,,,,,,,,,,
beforeUJ_end,4,20,0.08307753015212578,1.0427578952336525e-5,5.907657751105569e-5,-4.339881965076856e-5,3.486701157762307e-5,-1.1560958736191085e-5,-7.970047941417991e-6,-0.050659481387309184,-0.11412543895130925,-0.0416984635366308,,,,,,,,,,,,,,
beforeUJ_end,4,21,0.08307752617364253,9.7473956439514e-6,4.991762371006291e-5,-3.312620183308934e-5,2.740917023771139e-5,-9.895548492667944e-6,-6.889903148931722e-6,-0.06008441298920553,-0.10788734547757853,-0.0447506118683069,,,,,,,,,,,,,,
beforeUJ_end,4,22,0.0830775183684807,1.3032156376722623e-5,6.14994240927363e-5,-3.682472011033996e-5,3.1330752244089434e-5,-1.2140563457910733e-5,-8.733972269483208e-6,-0.06807733812976706,-0.10202549497940762,-0.04790032133718142,,,,,,,,,,,,,,
beforeUJ_end,4,23,0.08307750965564935,1.4916550267689783e-5,6.458069945669857e-5,-3.4096998746230975e-5,3.0273445950414603e-5,-1.263184166716618e-5,-9.454120990343415e-6,-0.07670227224451193,-0.09588814904014539,-0.05113251193659385,,,,,,,,,,,,,,
beforeUJ_end,4,24,0.08307749341267405,1.5493918067633826e-5,6.332352241853347e-5,-2.8914619521732835e-5,2.7140828111694287e-5,-1.1878496107352599e-5,-9.613532452587532e-6,-0.08564077810649619,-0.08962256719206708,-0.054280566080335844,,,,,,,,,,,,,,
beforeUJ_end,4,25,0.0830774717312514,1.8987397560763745e-5,7.365909992095682e-5,-2.8595641233572957e-5,2.8701849711346778e-5,-1.3071346054713531e-5,-1.1615650987249891e-5,-0.0939370968451798,-0.08360631051332046,-0.057327661909123,,,,,,,,,,,,,,
beforeUJ_end,4,26,0.08307745046411838,2.4443649003096168e-5,8.805715254132316e-5,-2.793367558128749e-5,3.089558200843059e-5,-1.4905560147349217e-5,-1.441763906902831e-5,-0.10196854055534939,-0.07769859479155353,-0.06035304412158973,,,,,,,,,,,,,,
beforeUJ_end,4,27,0.08307743246727665,3.10376679597784e-5,0.00010016739577484456,-2.4094141060354935e-5,3.121772713216865e-5,-1.6509094075315857e-5,-1.706636812884977e-5,-0.11012781876081698,-0.07181404574871961,-0.06343805191393499,,,,,,,,,,,,,,
beforeUJ_end,4,28,0.08307739669444768,2.9313979658341827e-5,8.701047980409352e-5,-1.3603048195382504e-5,2.367485188819202e-5,-1.3246660331255812e-5,-1.557072127037291e-5,-0.11961715209365432,-0.06546969874387536,-0.06698647689238103,,,,,,,,,,,,,,
beforeUJ_end,4,29,0.08307734702645053,2.9633736515948933e-5,8.12919677973516e-5,-6.592803190438304e-6,1.9061851204119626e-5,-1.1172639633749564e-5,-1.534820558847972e-5,-0.12884848245970845,-0.05936098733721864,-0.07063544576376969,,,,,,,,,,,,,,
beforeUJ_end,4,30,0.08307731456175216,3.5494749104348847e-5,8.464072577564423e-5,-5.988451740464207e-7,1.6626296483871602e-5,-1.1145468197902175e-5,-1.6978654689524987e-5,-0.1376118842682642,-0.05352899039214993,-0.07394852535438602,,,,,,,,,,,,,,
beforeUJ_end,4,1,0.08307769399539815,3.587163956389619e-5,0.0002574694951595804,0.001784682015932542,-0.00033260096814698246,-1.3050571361497494e-5,-1.1856076321399221e-5,0.01445476065871545,-0.16586659999599115,0.008121168003908259,,,,,,,,,,,,,,
beforeUJ_end,4,2,0.08307768660806931,1.859294195366716e-5,9.32095059217911e-5,0.0007241371266048999,-0.00014209926512904962,-6.85292848087304e-6,-3.1217253399888447e-6,0.03546179563494248,-0.17234084195673102,0.005080314827609955,,,,,,,,,,,,,,
beforeUJ_end,4,3,0.08307768139155347,1.4789525275320124e-5,5.923548103638612e-5,0.00047421951209086733,-9.409512002247803e-5,-5.466346165730471e-6,-1.1132949991238724e-6,0.03819917606568295,-0.17418781620738769,0.004375934959738726,,,,,,,,,,,,,,
beforeUJ_end,4,4,0.08307768241565826,1.1433814676855235e-5,4.407662009501949e-5,0.00036332857111714094,-7.259070173995488e-5,-2.773782255293419e-6,-9.678462381556147e-7,0.037621868146274856,-0.17413984411598368,0.0026791406278837216,,,,,,,,,,,,,,
beforeUJ_end,4,5,0.0830776830665996,1.0792168689252646e-5,3.893627058937235e-5,0.00032924975423104794,-6.60206025916077e-5,-1.5608166003839503e-6,-8.856781370648241e-7,0.0346313640946084,-0.17312740244767327,0.0008125992613288585,,,,,,,,,,,,,,
