cell,x,y,z,rA,rB,phi_tr,phi_sigma_fw,err4a,is_te_upper,is_te_lower
164,0.11731569163665762,-0.39285333333333333,0.019056021862497843,0.0355122957841599,-1.1102230246251565e-15,0.0736043144553088,0.040938648385598936,-3.0025736492897415e-5,0,0
165,0.15899680248256276,-0.4199466666666667,0.013147253724746042,0.03535994379080942,-7.771561172376096e-16,0.08056573991547979,0.04769031534667234,0.0005671558770558929,0,0
166,0.1484755268117884,-0.39285333333333333,0.014820097103788588,0.037102487754037905,-9.992007221626409e-16,0.08146579731841211,0.047213754078662906,-8.641806652964074e-5,0,0
167,0.19005958855602617,-0.4199466666666667,0.007678203210788534,0.03644805210091273,1.5543122344752192e-15,0.08747514625142887,0.05337873172391061,0.0006807802314360636,0,0
168,0.17978883335468165,-0.39285333333333333,0.009576306778246016,0.03866042057927177,1.7763568394002505e-15,0.08899116039555481,0.05314865358199505,-0.0001871255717927553,0,0
169,0.21948544249673846,-0.4199466666666667,0.0018567379730955562,0.03712567632742103,-3.9968028886505635e-15,0.093266084211956,0.05829711828559181,0.0008126364434869748,0,0
170,0.2099078931270546,-0.39285333333333333,0.0038184188082133045,0.04000430203864136,-3.3306690738754696e-15,0.09561006813896158,0.05835452310374456,-0.0003467840829991173,0,0
171,0.2460045117257057,-0.4199466666666667,-0.0038568953389867197,0.03685690133757458,2.886579864025407e-15,0.09632682525093993,0.061384211341379835,0.0009263714334147716,0,0
172,0.237533751796064,-0.39285333333333333,-0.0019809191005044557,0.04065957328776637,4.440892098500626e-15,0.09998679444699139,0.06197885938780967,-0.0005685593019793822,0,0
173,0.268471720290156,-0.4199466666666667,-0.009035927332629166,0.03460083565660943,1.3322676295501878e-15,0.09331768406581215,0.060379336693628494,0.0009210717601051757,0,0
174,0.26147349597275166,-0.39285333333333333,-0.007384399455049075,0.039545781643424815,-1.3322676295501878e-15,0.09930615021286182,0.062302616673609146,-0.0008065418069153341,0,0
175,0.28591861144426167,-0.4199466666666667,-0.013282881300637338,0.028462939673531862,1.1102230246251565e-15,0.07826680055610126,0.051268535802097004,0.0006635329428277825,0,0
176,0.280694278025911,-0.39285333333333333,-0.011985168255423298,0.03453606953388211,-4.440892098500626e-16,0.08827880229610782,0.056172996240634765,-0.0008948807307313372,0,0
177,0.2975959164356956,-0.4199466666666667,-0.0162438625948937,0.016364449366185863,-4.440892098500626e-16,0.04511294048103235,0.03012396431714759,0.00026282621457059466,0,0
178,0.294369430649154,-0.39285333333333333,-0.01541222847037254,0.022940401801778476,3.774758283725532e-15,0.05973828086461103,0.03910853267189651,-0.0006037200728128689,0,0
179,0.30300433573500773,-0.4199466666666667,-0.01764899842872852,0.004323527624454648,6.661338147750939e-16,0.009348925248389222,0.00639140981593167,0.00013620270715624435,1,0
180,0.3019133689786225,-0.39285333333333333,-0.01736224757407169,0.007670765810655622,1.1102230246251565e-15,0.01847232253139424,0.013007609177956736,-0.00010624267029486767,0,0
181,0.30297290962958634,-0.33866666666666667,-0.018048304958273784,0.00568302023257794,-2.220446049250313e-16,-0.009210952221040214,-0.010374013182861574,0.0005951337910355473,0,1
182,0.30185051676777963,-0.3115733333333333,-0.018160860633162218,0.008100610705906286,4.440892098500626e-16,-0.014022741866267997,-0.017027231891811878,0.002226236213699516,0,0
183,0.2974112652741312,-0.33866666666666667,-0.018590078058503712,0.015352983685171129,-2.220446049250313e-15,-0.024348651858797185,-0.03536159744635836,0.00037579017798256703,0,0
184,0.2940944066422895,-0.3115733333333333,-0.018906739808956765,0.01756601189683038,-6.661338147750939e-16,-0.03110800381786664,-0.04372651735945099,0.002373524405454186,0,0
185,0.2854145277597574,-0.33866666666666667,-0.019687871800114446,0.023140787061227686,4.218847493575595e-15,-0.037512650547293434,-0.056607129122801636,-0.00037454163292349046,0,0
186,0.2800515075090671,-0.3115733333333333,-0.020152342040819074,0.023651333383641004,4.440892098500626e-15,-0.04172380469304842,-0.06069902228100754,0.0018247065087343833,0,0
187,0.26751806681517887,-0.33866666666666667,-0.02115324363305271,0.027263145061655836,-3.3306690738754696e-15,-0.04214844034443029,-0.06566879212382726,-0.0006033778189204614,0,0
188,0.260347646371981,-0.3115733333333333,-0.021689674984581714,0.026927160107185655,0.0,-0.04417891000238384,-0.06676831147938,0.0012206401579619164,0,0
189,0.24451728777100037,-0.33866666666666667,-0.02275386739601546,0.02892105615986673,1.5543122344752192e-15,-0.041169677164126284,-0.06661995042644286,-0.000575962512557579,0,0
190,0.2358573496132177,-0.3115733333333333,-0.023281628455920203,0.028464632196694373,1.9984014443252818e-15,-0.04190475620352339,-0.06636986043024873,0.0007870261320521987,0,0
191,0.21743090311950256,-0.33866666666666667,-0.024248659992596774,0.02921569739143226,9.992007221626409e-16,-0.037390579702996,-0.06336270846330672,-0.00048662128019159867,0,0
192,0.20766439478357013,-0.3115733333333333,-0.024687930469368603,0.028911146609310046,-2.3314683517128287e-15,-0.037381187294790716,-0.06259292925477988,0.0005132339660600116,0,0
193,0.1874566524699967,-0.33866666666666667,-0.025395235613478728,0.028841014681747157,1.2212453270876722e-15,-0.032367936874881716,-0.058146040237957664,-0.000392648041594737,0,0
194,0.17701541849235572,-0.3115733333333333,-0.025663270280817024,0.028724996205902964,-6.661338147750939e-16,-0.03187954217226561,-0.05715499068087304,0.00034633610123390585,0,0
195,0.15592075284740697,-0.33866666666666667,-0.02593766271817903,0.028201631074334155,3.885780586188048e-16,-0.026797868046041486,-0.05207626422831546,-0.00030876638108991855,0,0
196,0.14526732118009925,-0.3115733333333333,-0.02594402048820274,0.02825400741506462,3.0531133177191805e-16,-0.025930248787763663,-0.050934849299199725,0.0002473937426606121,0,0
197,0.12422118008598422,-0.33866666666666667,-0.02560185004794062,0.027548798432183427,2.914335439641036e-16,-0.02091076757736668,-0.04564211780647964,-0.00023634622954036427,0,0
198,0.11382847065917695,-0.3115733333333333,-0.025253321837654788,0.02775322053060031,6.661338147750939e-16,-0.019688492310027148,-0.04434725661844219,0.00019213935055387155,0,0
199,0.09376521969627272,-0.33866666666666667,-0.024124690297555654,0.0270418613339381,5.551115123125783e-17,-0.014738862558082738,-0.0390401837208641,-0.00017160141357557696,0,0
200,0.08409467816017575,-0.3115733333333333,-0.02334458696774235,0.027390623963333915,7.771561172376096e-16,-0.013167960414012523,-0.03757841624235392,0.0001646165703345845,0,0
201,0.06590368880322851,-0.33866666666666667,-0.021319851918052787,0.026767039602458298,2.220446049250313e-16,-0.008272543712264522,-0.03234970057958397,-0.00010877205101679499,0,0
202,0.057383240982378216,-0.3115733333333333,-0.020075220198176525,0.02725380241425679,7.327471962526033e-15,-0.006368023203909866,-0.030718919498304853,0.00015302759266052138,0,0
203,0.04186667943867567,-0.33866666666666667,-0.017152242954226425,0.026748328014494005,5.551115123125783e-15,-0.001526790718313871,-0.025611024093423973,-4.040597521724407e-5,0,0
204,0.034870565715823414,-0.3115733333333333,-0.01547389743015259,0.02736732009800824,8.881784197001252e-16,0.0006842359851385858,-0.02382347387087358,0.00014726324259461618,0,0
205,0.022706923852331116,-0.33866666666666667,-0.01177605937217759,0.02696808577365828,-1.7763568394002505e-15,0.00546197604448789,-0.018844033897416956,4.1726934252240416e-5,0,0
206,0.017539395711691073,-0.3115733333333333,-0.009756566838276429,0.02772635110220456,2.886579864025407e-15,0.007956323469422355,-0.016922493663274585,0.00014056801525871854,0,0
207,0.009255828367759154,-0.33866666666666667,-0.00550208328067262,0.02739926418522942,-6.661338147750939e-16,0.012688229552937915,-0.01202822943806936,0.00013453799139924623,0,0
208,0.0061397891644672745,-0.3115733333333333,-0.0032670922569699745,0.028343248402168175,-5.551115123125783e-15,0.015475847686338773,-0.010002920786290392,0.0001384236526390959,0,0
209,0.002094133030628812,-0.33866666666666667,0.0013047935426423762,0.028025303796027412,5.329070518200751e-15,0.020258812437785934,-0.005040691540672437,0.00019694973763185325,0,0
210,0.0011645161000822292,-0.3115733333333333,0.0036416883185520802,0.029260570562227972,-3.1086244689504383e-15,0.023419170763292807,-0.002931965104358003,0.00013973991881478104,0,0
211,0.0028023845448265266,-0.33866666666666667,0.010303982286744397,0.029494424329581603,4.440892098500626e-16,0.030956246637000404,0.004276950777965194,0.00019301343942431173,0,0
212,0.0015186418571810864,-0.3115733333333333,0.008141282690603092,0.029689150170006062,-2.6645352591003757e-15,0.028882969665574534,0.002147018443207749,2.3952964578053543e-5,0,0
213,0.010940737662654765,-0.33866666666666667,0.01590671918215479,0.030551300109568746,2.4424906541753444e-15,0.03904769511172126,0.01139629415694099,0.0001766718646025421,0,0
214,0.007513432447563366,-0.3115733333333333,0.014186700532520247,0.030929750188908534,-8.881784197001252e-16,0.03721191623080381,0.009318889031222133,-1.86704138600835e-5,0,0
215,0.025207693934548178,-0.33866666666666667,0.01999923729057282,0.0317932437377304,-8.881784197001252e-16,0.04723989377575693,0.018443974317885692,0.00022314044525395885,0,0
216,0.01978786840614717,-0.3115733333333333,0.018812987561181077,0.03227589068746117,1.7763568394002505e-15,0.045578906615363936,0.016441637292219147,-4.566944340651802e-7,0,0
217,0.04497258153844913,-0.33866666666666667,0.022311985016010075,0.03320470243596474,2.220446049250313e-15,0.05563411089268558,0.025534705395853674,0.000278791469181288,0,0
218,0.03780005050069916,-0.3115733333333333,0.021748736017987318,0.03376829203965159,-4.440892098500626e-16,0.054155015994098984,0.023644718669957543,1.5244557057755154e-5,0,0
219,0.06936561310934715,-0.33866666666666667,0.022668067096630308,0.0347490349869124,-5.551115123125783e-16,0.0642075633209286,0.03267899337165592,0.00033715998101769423,0,0
220,0.060755362842773136,-0.3115733333333333,0.022771650555331566,0.035412986833114224,1.2212453270876722e-15,0.06295201407392305,0.03093188428632221,2.3376450506255864e-5,0,0
221,0.09732289571495997,-0.33866666666666667,0.021079869580863816,0.03637846355429197,-3.0531133177191805e-16,0.07288114833015914,0.039841804822294116,0.00040018285089705313,0,0
222,0.08764937954544057,-0.3115733333333333,0.021822176609396435,0.03718232455834064,9.43689570931383e-16,0.07189864308331488,0.03825733202273113,1.997207758105274e-5,0,0
223,0.12763497138883584,-0.33866666666666667,0.01777448117266449,0.03804375505978658,-1.4432899320127035e-15,0.08154694829751372,0.04696131728312669,0.00047233844164344674,0,0
224,0.11731569163665762,-0.3115733333333333,0.019056021862497843,0.03904059086874277,1.942890293094024e-16,0.08088423453253983,0.04554453172027531,-1.7816655020694294e-6,0,0
225,0.15899680248256276,-0.33866666666666667,0.013147253724746042,0.03967516140546912,-3.3306690738754696e-16,0.09002733860837132,0.0539280915718523,0.0005597551949180352,0,0
226,0.1484755268117884,-0.3115733333333333,0.014820097103788588,0.04094248577532844,1.6653345369377348e-15,0.08974333756487864,0.05267304207790213,-5.234192632687373e-5,0,0
227,0.19005958855602617,-0.33866666666666667,0.007678203210788534,0.04112527379589592,8.881784197001252e-16,0.09793131175371914,0.06049950608918264,0.0006680540432477261,0,0
228,0.17978883335468165,-0.3115733333333333,0.009576306778246016,0.042792016759933826,1.1102230246251565e-15,0.09814944714058604,0.05941364952231776,-0.00014616307934948308,0,0
229,0.21948544249673846,-0.33866666666666667,0.0018567379730955562,0.04206915540208911,-8.881784197001252e-16,0.10436261390684491,0.06610805005093323,0.0007947908608509635,0,0
230,0.2099078931270546,-0.3115733333333333,0.0038184188082133045,0.0443497308411549,0.0,0.10537728623236665,0.06528281272993719,-0.00030043010780181345,0,0
231,0.2460045117257057,-0.33866666666666667,-0.0038568953389867197,0.0418548698313459,0.0,0.10740913316471172,0.06949894609222151,0.0009098015234709628,0,0
232,0.237533751796064,-0.3115733333333333,-0.0019809191005044557,0.04506069764532583,5.10702591327572e-15,0.10987189325035776,0.06928122251711732,-0.000525600576585239,0,0
233,0.268471720290156,-0.33866666666666667,-0.009035927332629166,0.03927300024172253,8.881784197001252e-16,0.10331270664338527,0.0681287673636144,0.0009200639286413154,0,0
234,0.26147349597275166,-0.3115733333333333,-0.007384399455049075,0.043739084161789954,1.1102230246251565e-15,0.1085195650278889,0.06947424172671779,-0.0007873507796350154,0,0
235,0.28591861144426167,-0.33866666666666667,-0.013282881300637338,0.03220125153191167,7.105427357601002e-15,0.08553692383798205,0.05758830874167975,0.0006862595946473538,0,0
236,0.280694278025911,-0.3115733333333333,-0.011985168255423298,0.03811320940338314,-2.886579864025407e-15,0.09561677448753556,0.0624058370594156,-0.000921434513644126,0,0
237,0.2975959164356956,-0.33866666666666667,-0.0162438625948937,0.018451729895661906,-8.881784197001252e-16,0.04768436127872082,0.03365625260606797,0.00029120885736422936,0,0
238,0.294369430649154,-0.3115733333333333,-0.01541222847037254,0.02531665781239134,-3.774758283725532e-15,0.06351998000437709,0.04325599069934438,-0.0006635594911886811,0,0
239,0.30300433573500773,-0.33866666666666667,-0.01764899842872852,0.004930246119219772,-2.6645352591003757e-15,0.007438981517718985,0.007043762182229019,0.00016199514524547348,1,0
240,0.3019133689786225,-0.3115733333333333,-0.01736224757407169,0.008534908880124314,-2.220446049250313e-15,0.017698679616995717,0.014285096846774037,-0.00015589180532997633,0,0
241,0.30297290962958634,-0.25738666666666665,-0.018048304958273784,0.006162656982216408,-4.440892098500626e-16,-0.011772612241627031,-0.011183960424796524,0.000647700245026488,0,1
242,0.30185051676777963,-0.2302933333333333,-0.018160860633162218,0.008721612399143153,1.7763568394002505e-15,-0.016619974541335198,-0.018209574232343817,0.0023533842549988415,0,0
243,0.2974112652741312,-0.25738666666666665,-0.018590078058503712,0.01656144026899309,-1.9984014443252818e-15,-0.02800229210349909,-0.03802130522017877,0.00042378346801888456,0,0
244,0.2940944066422895,-0.2302933333333333,-0.018906739808956765,0.018879746768795114,0.0,-0.03475396238419825,-0.04671651232207452,0.0025216293968920375,0,0
245,0.2854145277597574,-0.25738666666666665,-0.019687871800114446,0.024983793331150084,6.661338147750939e-16,-0.04217483505459859,-0.060995835239120444,-0.0003672993027143967,0,0
246,0.2800515075090671,-0.2302933333333333,-0.020152342040819074,0.025481326214346955,-1.7763568394002505e-15,-0.04604338298460005,-0.06498829097266023,0.001936410689790155,0,0
247,0.26751806681517887,-0.25738666666666665,-0.02115324363305271,0.02949614868940653,1.7763568394002505e-15,-0.047174697945322155,-0.07096491945014094,-0.0005981770411539328,0,0
248,0.260347646371981,-0.2302933333333333,-0.021689674984581714,0.029066354662742766,3.1086244689504383e-15,-0.048652073713375855,-0.0716671891721461,0.0012804919316809216,0,0
249,0.24451728777100037,-0.25738666666666665,-0.02275386739601546,0.03136383168813972,1.9984014443252818e-15,-0.04605409040302054,-0.07218756648893332,-0.0005577995458501961,0,0
250,0.2358573496132177,-0.2302933333333333,-0.023281628455920203,0.030754310757602932,4.440892098500626e-15,-0.04616684509770282,-0.07138556641073257,0.0008078607186390308,0,0
251,0.21743090311950256,-0.25738666666666665,-0.024248659992596774,0.031739945645558265,2.55351295663786e-15,-0.04182559328906293,-0.06878912994439401,-0.0004614356897903321,0,0
252,0.20766439478357013,-0.2302933333333333,-0.024687930469368603,0.0312406687969613,-5.551115123125783e-16,-0.041208519304641776,-0.06740627755441153,0.0005127474216017058,0,0
253,0.1874566524699967,-0.25738666666666665,-0.025395235613478728,0.03135687359697181,-1.1102230246251565e-16,-0.03619004885654009,-0.06317583977122465,-0.00036818692365550576,0,0
254,0.17701541849235572,-0.2302933333333333,-0.025663270280817024,0.03102329811702431,0.0,-0.035151420434123254,-0.06157114152615417,0.0003366413746880084,0,0
255,0.15592075284740697,-0.25738666666666665,-0.02593766271817903,0.030653126370453587,2.220446049250313e-16,-0.02993830250208628,-0.056564087546750075,-0.0002884248749756013,0,0
